0,1,2
3920,YNL027W,0
3921,YNL028W,1
3922,YNL029C,0
3923,YNL030W,0
3924,YNL032W,0
3925,YNL034W,0
3926,YNL035C,0
3927,YNL036W,1
3928,YNL037C,0
3929,YNL038W,1
3930,YNL039W,1
3931,YNL040W,0
3932,YNL041C,0
3933,YNL042W,0
3934,YNL044W,1
3935,YNL045W,0
3936,YNL046W,0
3937,YNL047C,0
3938,YNL048W,1
3939,YNL049C,0
3940,YNL050C,0
3941,YNL051W,0
3942,YNL052W,0
3943,YNL053W,0
3944,YNL054W,0
3945,YNL055C,0
3946,YNL056W,0
3947,YNL058C,0
3948,YNL061W,1
3949,YNL062C,1
3950,YNL063W,0
3951,YNL064C,0
3952,YNL065W,0
3953,YNL066W,0
3954,YNL068C,0
3955,YNL070W,0
3956,YNL071W,0
3957,YNL072W,0
3958,YNL073W,0
3959,YNL074C,0
3960,YNL075W,1
3961,YNL076W,0
3962,YNL077W,0
3963,YNL078W,0
3964,YNL079C,0
3965,YNL081C,0
3966,YNL082W,0
3967,YNL084C,0
3968,YNL085W,0
3969,YNL086W,0
3970,YNL087W,0
3971,YNL088W,1
3972,YNL090W,0
3973,YNL091W,0
3974,YNL092W,0
3975,YNL093W,0
3976,YNL094W,0
3977,YNL095C,0
3978,YNL096C,0
3979,YNL097C,0
3980,YNL098C,0
3981,YNL099C,0
3982,YNL100W,0
3983,YNL101W,0
3984,YNL102W,1
3985,YNL103W,1
3986,YNL104C,0
3987,YNL105W,0
3988,YNL106C,0
3989,YNL107W,0
3990,YNL109W,0
3991,YNL110C,1
3992,YNL112W,1
3993,YNL113W,1
3994,YNL116W,0
3995,YNL118C,1
3996,YNL119W,0
3997,YNL121C,0
3998,YNL122C,0
3999,YNL124W,1
4000,YNL125C,0
4001,YNL126W,1
4002,YNL127W,0
4003,YNL128W,0
4004,YNL129W,0
4005,YNL130C,0
4006,YNL131W,1
4007,YNL132W,1
4008,YNL133C,0
4009,YNL134C,0
4010,YNL135C,0
4011,YNL136W,0
4012,YNL137C,1
4013,YNL138W,1
4014,YNL138W-A,1
4015,YNL139C,0
4016,YNL140C,0
4017,YNL141W,0
4018,YNL142W,0
4019,YNL144C,0
4020,YNL145W,0
4021,YNL146W,0
4022,YNL147W,1
4023,YNL148C,0
4024,YNL151C,1
4025,YNL152W,1
4026,YNL153C,0
4027,YNL154C,0
4028,YNL155W,0
4029,YNL157W,0
4030,YNL158W,1
4031,YNL159C,0
4032,YNL160W,0
4033,YNL161W,1
4034,YNL163C,1
4035,YNL164C,0
4036,YNL165W,0
4037,YNL166C,0
4038,YNL167C,0
4039,YNL169C,0
4040,YNL171C,0
4041,YNL172W,1
4042,YNL173C,0
4043,YNL175C,0
4044,YNL176C,0
4045,YNL178W,1
4046,YNL180C,0
4047,YNL181W,1
4048,YNL182C,1
4049,YNL183C,0
4050,YNL185C,0
4051,YNL186W,0
4052,YNL187W,0
4053,YNL188W,1
4054,YNL189W,1
4055,YNL190W,0
4056,YNL191W,0
4057,YNL192W,0
4058,YNL193W,0
4059,YNL194C,0
4060,YNL196C,0
4061,YNL197C,1
4062,YNL199C,0
4063,YNL201C,0
4064,YNL202W,0
4065,YNL204C,0
4066,YNL205C,0
4067,YNL206C,0
4068,YNL207W,1
4069,YNL208W,0
4070,YNL210W,0
4071,YNL211C,0
4072,YNL212W,0
4073,YNL213C,0
4074,YNL214W,0
4075,YNL215W,0
4076,YNL216W,1
4077,YNL217W,0
4078,YNL218W,0
4079,YNL219C,0
4080,YNL220W,0
4081,YNL221C,1
4082,YNL222W,1
4083,YNL223W,0
4084,YNL224C,0
4085,YNL225C,1
4086,YNL226W,0
4087,YNL227C,0
4088,YNL228W,0
4089,YNL229C,0
4090,YNL230C,0
4091,YNL231C,0
4092,YNL232W,1
4093,YNL233W,0
4094,YNL234W,0
4095,YNL235C,0
4096,YNL236W,0
4097,YNL237W,0
4098,YNL238W,0
4099,YNL239W,0
4100,YNL241C,1
4101,YNL242W,0
4102,YNL243W,1
4103,YNL244C,1
4104,YNL245C,1
4105,YNL246W,1
4106,YNL248C,0
4107,YNL250W,0
4108,YNL251C,1
4109,YNL252C,0
4110,YNL253W,0
4111,YNL255C,0
4112,YNL257C,0
4113,YNL258C,1
4114,YNL259C,0
4115,YNL260C,1
4116,YNL261W,1
4117,YNL262W,1
4118,YNL263C,1
4119,YNL264C,0
4120,YNL265C,0
4121,YNL266W,0
4122,YNL267W,1
4123,YNL271C,0
4124,YNL272C,1
4125,YNL273W,0
4126,YNL275W,0
4127,YNL276C,0
4128,YNL277W,0
4129,YNL277W-A,0
4130,YNL278W,0
4131,YNL279W,0
4132,YNL280C,0
4133,YNL281W,0
4134,YNL282W,1
4135,YNL284C,0
4136,YNL284C-B,0
4137,YNL285W,0
4138,YNL286W,0
4139,YNL287W,1
4140,YNL288W,0
4141,YNL289W,0
4142,YNL290W,1
4143,YNL291C,0
4144,YNL292W,0
4145,YNL293W,0
4146,YNL295W,0
4147,YNL298W,0
4148,YNL300W,0
4149,YNL301C,0
4150,YNL304W,0
4151,YNL306W,1
4152,YNL307C,0
4153,YNL308C,1
4154,YNL309W,0
4155,YNL311C,0
4156,YNL312W,1
4157,YNL313C,1
4158,YNL314W,0
4159,YNL315C,0
4160,YNL316C,0
4161,YNL317W,1
4162,YNL318C,0
4163,YNL319W,0
4164,YNL320W,0
4165,YNL321W,0
4166,YNL323W,0
4167,YNL324W,0
4168,YNL326C,0
4169,YNL327W,0
4170,YNL328C,0
4171,YNL329C,0
4172,YNL330C,0
4173,YNL331C,0
4174,YNL333W,0
4175,YNL334C,0
4176,YNL336W,0
4177,YNL339C,0
4178,YNR001C,0
4179,YNR002C,0
4180,YNR003C,1
4181,YNR004W,0
4182,YNR005C,0
4183,YNR006W,0
4184,YNR007C,0
4185,YNR008W,0
4186,YNR009W,0
4187,YNR010W,0
4188,YNR011C,1
4189,YNR012W,0
4190,YNR013C,0
4191,YNR015W,0
4192,YNR016C,1
4193,YNR017W,1
4194,YNR018W,0
4195,YNR019W,0
4196,YNR022C,0
4197,YNR023W,0
4198,YNR024W,0
4199,YNR025C,0
4200,YNR026C,1
4201,YNR027W,0
4202,YNR028W,0
4203,YNR029C,0
4204,YNR030W,0
4205,YNR031C,0
4206,YNR032W,0
4207,YNR033W,0
4208,YNR034W,0
4209,YNR035C,1
4210,YNR036C,0
4211,YNR037C,0
4212,YNR039C,0
4213,YNR040W,0
4214,YNR041C,0
4215,YNR042W,0
4216,YNR043W,1
4217,YNR045W,0
4218,YNR046W,1
4219,YNR047W,0
4220,YNR048W,0
4221,YNR049C,0
4222,YNR050C,0
4223,YNR051C,0
4224,YNR052C,1
4225,YNR053C,1
4226,YNR054C,1
4227,YNR055C,0
4228,YNR056C,0
4229,YNR058W,0
4230,YNR059W,0
4231,YNR060W,0
4232,YNR061C,0
4233,YNR063W,0
4234,YNR064C,0
4235,YNR065C,0
4236,YNR066C,0
4237,YNR067C,0
4238,YNR068C,0
4239,YNR069C,0
4240,YNR070W,0
4241,YNR071C,0
4242,YNR072W,0
4243,YNR074C,0
4244,YNR075W,0
4245,YOL001W,0
4246,YOL002C,0
4247,YOL003C,0
4248,YOL004W,0
4249,YOL005C,1
4250,YOL006C,0
4251,YOL008W,0
4252,YOL009C,0
4253,YOL010W,1
4254,YOL011W,0
4255,YOL012C,0
4256,YOL013C,0
4257,YOL014W,0
4258,YOL015W,0
4259,YOL016C,0
4260,YOL017W,0
4261,YOL018C,0
4262,YOL019W,0
4263,YOL020W,0
4264,YOL021C,1
4265,YOL022C,1
4266,YOL024W,0
4267,YOL028C,0
4268,YOL030W,0
4269,YOL031C,0
4270,YOL032W,0
4271,YOL033W,0
4272,YOL034W,1
4273,YOL035C,0
4274,YOL036W,0
4275,YOL038W,1
4276,YOL039W,0
4277,YOL041C,0
4278,YOL042W,0
4279,YOL043C,0
4280,YOL044W,0
4281,YOL045W,0
4282,YOL046C,0
4283,YOL050C,0
4284,YOL051W,0
4285,YOL052C,0
4286,YOL054W,0
4287,YOL055C,0
4288,YOL056W,0
4289,YOL058W,0
4290,YOL059W,0
4291,YOL061W,0
4292,YOL062C,0
4293,YOL063C,0
4294,YOL064C,0
4295,YOL065C,0
4296,YOL066C,1
4297,YOL067C,0
4298,YOL068C,0
4299,YOL069W,1
4300,YOL070C,0
4301,YOL072W,0
4302,YOL073C,0
4303,YOL075C,0
4304,YOL077C,1
4305,YOL078W,1
4306,YOL080C,0
4307,YOL081W,0
4308,YOL082W,0
4309,YOL083W,0
4310,YOL085C,0
4311,YOL086C,0
4312,YOL087C,0
4313,YOL088C,0
4314,YOL089C,0
4315,YOL090W,0
4316,YOL091W,0
4317,YOL093W,0
4318,YOL094C,1
4319,YOL095C,0
4320,YOL097C,1
4321,YOL098C,0
4322,YOL099C,0
4323,YOL100W,1
4324,YOL101C,0
4325,YOL102C,1
4326,YOL103W,0
4327,YOL103W-B,0
4328,YOL104C,0
4329,YOL105C,0
4330,YOL106W,0
4331,YOL107W,0
4332,YOL108C,0
4333,YOL109W,0
4334,YOL110W,0
4335,YOL111C,0
4336,YOL112W,0
4337,YOL113W,0
4338,YOL115W,0
4339,YOL116W,0
4340,YOL117W,0
4341,YOL118C,0
4342,YOL122C,0
4343,YOL123W,1
4344,YOL124C,0
4345,YOL126C,0
4346,YOL127W,1
4347,YOL128C,0
4348,YOL129W,0
4349,YOL130W,1
4350,YOL131W,0
4351,YOL132W,0
4352,YOL133W,1
4353,YOL135C,1
4354,YOL136C,0
4355,YOL137W,0
4356,YOL138C,0
4357,YOL139C,1
4358,YOL140W,0
4359,YOL142W,1
4360,YOL143C,0
4361,YOL144W,1
4362,YOL145C,0
4363,YOL146W,1
4364,YOL147C,0
4365,YOL148C,0
4366,YOL149W,1
4367,YOL150C,0
4368,YOL151W,0
4369,YOL152W,0
4370,YOL154W,0
4371,YOL156W,0
4372,YOL159C,0
4373,YOR001W,0
4374,YOR003W,0
4375,YOR004W,1
4376,YOR005C,0
4377,YOR006C,0
4378,YOR007C,0
4379,YOR008C,0
4380,YOR009W,0
4381,YOR010C,0
4382,YOR011W,0
4383,YOR013W,0
4384,YOR014W,0
4385,YOR016C,0
4386,YOR017W,0
4387,YOR018W,0
4388,YOR020C,1
4389,YOR023C,0
4390,YOR025W,0
4391,YOR026W,0
4392,YOR027W,0
4393,YOR028C,0
4394,YOR029W,0
4395,YOR031W,0
4396,YOR032C,0
4397,YOR033C,0
4398,YOR034C,0
4399,YOR035C,0
4400,YOR036W,1
4401,YOR037W,0
4402,YOR038C,0
4403,YOR039W,0
4404,YOR040W,0
4405,YOR042W,0
4406,YOR043W,0
4407,YOR045W,0
4408,YOR046C,1
4409,YOR047C,0
4410,YOR048C,1
4411,YOR049C,0
4412,YOR050C,0
4413,YOR051C,0
4414,YOR053W,0
4415,YOR054C,0
4416,YOR056C,1
4417,YOR057W,1
4418,YOR058C,0
4419,YOR059C,0
4420,YOR060C,1
4421,YOR061W,0
4422,YOR062C,0
4423,YOR063W,1
4424,YOR064C,0
4425,YOR065W,0
4426,YOR066W,0
4427,YOR067C,0
4428,YOR068C,0
4429,YOR069W,0
4430,YOR070C,0
4431,YOR071C,0
4432,YOR072W,0
4433,YOR073W,0
4434,YOR074C,1
4435,YOR075W,1
4436,YOR076C,1
4437,YOR078W,0
4438,YOR079C,0
4439,YOR080W,0
4440,YOR081C,0
4441,YOR082C,0
4442,YOR083W,0
4443,YOR084W,0
4444,YOR085W,0
4445,YOR086C,0
4446,YOR087W,0
4447,YOR089C,0
4448,YOR090C,0
4449,YOR092W,0
4450,YOR093C,0
4451,YOR095C,1
4452,YOR096W,0
4453,YOR097C,0
4454,YOR098C,1
4455,YOR099W,0
4456,YOR100C,0
4457,YOR101W,0
4458,YOR102W,1
4459,YOR103C,1
4460,YOR104W,0
4461,YOR106W,1
4462,YOR107W,0
4463,YOR108W,0
4464,YOR109W,0
4465,YOR110W,1
4466,YOR111W,0
4467,YOR112W,0
4468,YOR113W,0
4469,YOR114W,0
4470,YOR115C,0
4471,YOR116C,1
4472,YOR117W,1
4473,YOR118W,0
4474,YOR119C,1
4475,YOR120W,0
4476,YOR121C,0
4477,YOR122C,1
4478,YOR123C,0
4479,YOR124C,0
4480,YOR125C,0
4481,YOR127W,0
4482,YOR128C,0
4483,YOR129C,0
4484,YOR130C,0
4485,YOR131C,0
4486,YOR132W,0
4487,YOR133W,0
4488,YOR134W,0
4489,YOR136W,0
4490,YOR138C,0
4491,YOR140W,0
4492,YOR141C,0
4493,YOR142W,0
4494,YOR142W-A,0
4495,YOR143C,1
4496,YOR144C,0
4497,YOR145C,1
4498,YOR146W,1
4499,YOR147W,0
4500,YOR148C,1
4501,YOR150W,0
4502,YOR151C,1
4503,YOR153W,0
4504,YOR154W,0
4505,YOR155C,0
4506,YOR156C,0
4507,YOR157C,1
4508,YOR158W,0
4509,YOR159C,1
4510,YOR160W,1
4511,YOR161C,0
4512,YOR162C,0
4513,YOR164C,0
4514,YOR165W,0
4515,YOR167C,0
4516,YOR171C,0
4517,YOR172W,0
4518,YOR173W,0
4519,YOR174W,1
4520,YOR175C,0
4521,YOR176W,1
4522,YOR177C,0
4523,YOR178C,0
4524,YOR179C,0
4525,YOR180C,0
4526,YOR181W,1
4527,YOR184W,0
4528,YOR185C,0
4529,YOR187W,0
4530,YOR188W,0
4531,YOR189W,0
4532,YOR190W,0
4533,YOR191W,0
4534,YOR192C,0
4535,YOR194C,1
4536,YOR195W,0
4537,YOR196C,0
4538,YOR197W,0
4539,YOR198C,0
4540,YOR201C,0
4541,YOR202W,0
4542,YOR204W,1
4543,YOR205C,0
4544,YOR206W,1
4545,YOR207C,1
4546,YOR208W,0
4547,YOR209C,0
4548,YOR210W,1
4549,YOR211C,0
4550,YOR212W,0
4551,YOR213C,0
4552,YOR214C,0
4553,YOR215C,0
4554,YOR217W,1
4555,YOR219C,0
4556,YOR220W,0
4557,YOR221C,0
4558,YOR222W,0
4559,YOR224C,1
4560,YOR225W,0
4561,YOR226C,0
4562,YOR227W,0
4563,YOR229W,1
4564,YOR230W,0
4565,YOR231W,0
4566,YOR232W,1
4567,YOR233W,1
4568,YOR236W,1
4569,YOR239W,0
4570,YOR241W,0
4571,YOR242C,0
4572,YOR243C,0
4573,YOR244W,1
4574,YOR245C,0
4575,YOR246C,0
4576,YOR247W,0
4577,YOR249C,1
4578,YOR250C,1
4579,YOR251C,0
4580,YOR252W,0
4581,YOR254C,1
4582,YOR257W,1
4583,YOR258W,0
4584,YOR259C,1
4585,YOR260W,1
4586,YOR261C,1
4587,YOR262W,1
4588,YOR263C,0
4589,YOR264W,0
4590,YOR265W,0
4591,YOR266W,0
4592,YOR267C,0
4593,YOR269W,0
4594,YOR270C,0
4595,YOR271C,1
4596,YOR272W,1
4597,YOR273C,0
4598,YOR274W,0
4599,YOR275C,0
4600,YOR276W,0
4601,YOR279C,0
4602,YOR281C,1
4603,YOR282W,1
4604,YOR283W,0
4605,YOR284W,0
4606,YOR285W,0
4607,YOR286W,0
4608,YOR288C,0
4609,YOR289W,0
4610,YOR290C,0
4611,YOR292C,0
4612,YOR293W,1
4613,YOR294W,1
4614,YOR295W,1
4615,YOR297C,1
4616,YOR298C-A,0
4617,YOR298W,0
4618,YOR299W,0
4619,YOR300W,0
4620,YOR302W,0
4621,YOR303W,0
4622,YOR304W,0
4623,YOR305W,0
4624,YOR307C,0
4625,YOR308C,0
4626,YOR309C,0
4627,YOR310C,1
4628,YOR311C,0
4629,YOR312C,0
4630,YOR313C,0
4631,YOR314W,0
4632,YOR315W,0
4633,YOR316C,0
4634,YOR317W,0
4635,YOR318C,0
4636,YOR319W,1
4637,YOR320C,0
4638,YOR321W,0
4639,YOR322C,0
4640,YOR323C,0
4641,YOR324C,0
4642,YOR325W,0
4643,YOR326W,1
4644,YOR327C,0
4645,YOR329C,1
4646,YOR331C,0
4647,YOR332W,0
4648,YOR333C,0
4649,YOR334W,0
4650,YOR335C,1
4651,YOR336W,1
4652,YOR338W,0
4653,YOR339C,0
4654,YOR340C,1
4655,YOR341W,1
4656,YOR344C,0
4657,YOR345C,0
4658,YOR346W,0
4659,YOR348C,0
4660,YOR349W,0
4661,YOR350C,0
4662,YOR351C,0
4663,YOR352W,0
4664,YOR353C,1
4665,YOR354C,0
4666,YOR355W,0
4667,YOR356W,0
4668,YOR358W,0
4669,YOR359W,0
4670,YOR360C,0
4671,YOR361C,1
4672,YOR362C,1
4673,YOR363C,0
4674,YOR364W,0
4675,YOR366W,0
4676,YOR367W,0
4677,YOR368W,0
4678,YOR370C,1
4679,YOR371C,0
4680,YOR372C,1
4681,YOR373W,1
4682,YOR374W,0
4683,YOR375C,0
4684,YOR377W,0
4685,YOR378W,0
4686,YOR379C,0
4687,YOR380W,0
4688,YOR381W,0
4689,YOR382W,0
4690,YOR383C,0
4691,YOR384W,0
4692,YOR385W,0
4693,YOR386W,0
4694,YOR387C,0
4695,YOR388C,0
4696,YOR389W,0
4697,YOR390W,0
4698,YOR392W,0
4699,YOR393W,0
4700,YPL001W,0
4701,YPL002C,0
4702,YPL003W,0
4703,YPL004C,0
4704,YPL005W,0
4705,YPL007C,1
4706,YPL008W,0
4707,YPL009C,0
4708,YPL010W,1
4709,YPL011C,1
4710,YPL012W,1
4711,YPL013C,0
4712,YPL014W,0
4713,YPL016W,1
4714,YPL018W,0
4715,YPL019C,0
4716,YPL020C,1
4717,YPL022W,0
4718,YPL023C,0
4719,YPL024W,0
4720,YPL025C,0
4721,YPL026C,0
4722,YPL027W,0
4723,YPL028W,1
4724,YPL029W,0
4725,YPL031C,0
4726,YPL032C,0
4727,YPL034W,0
4728,YPL036W,0
4729,YPL037C,0
4730,YPL038W,0
4731,YPL040C,0
4732,YPL042C,0
4733,YPL043W,1
4734,YPL045W,1
4735,YPL046C,0
4736,YPL047W,0
4737,YPL048W,0
4738,YPL049C,0
4739,YPL050C,0
4740,YPL051W,0
4741,YPL052W,0
4742,YPL053C,0
4743,YPL055C,0
4744,YPL056C,0
4745,YPL057C,0
4746,YPL059W,0
4747,YPL060W,0
4748,YPL061W,0
4749,YPL063W,1
4750,YPL064C,0
4751,YPL065W,0
4752,YPL066W,0
4753,YPL067C,0
4754,YPL068C,0
4755,YPL070W,0
4756,YPL071C,0
4757,YPL073C,0
4758,YPL074W,0
4759,YPL075W,1
4760,YPL076W,1
4761,YPL077C,0
4762,YPL078C,0
4763,YPL082C,1
4764,YPL083C,1
4765,YPL084W,0
4766,YPL085W,1
4767,YPL086C,0
4768,YPL087W,0
4769,YPL088W,0
4770,YPL089C,0
4771,YPL090C,0
4772,YPL091W,0
4773,YPL092W,0
4774,YPL093W,1
4775,YPL094C,1
4776,YPL095C,0
4777,YPL096W,0
4778,YPL097W,0
4779,YPL098C,0
4780,YPL100W,0
4781,YPL101W,0
4782,YPL102C,0
4783,YPL104W,0
4784,YPL105C,0
4785,YPL106C,0
4786,YPL107W,0
4787,YPL108W,0
4788,YPL109C,0
4789,YPL110C,0
4790,YPL111W,0
4791,YPL112C,0
4792,YPL113C,0
4793,YPL114W,0
4794,YPL115C,1
4795,YPL116W,0
4796,YPL118W,0
4797,YPL119C,0
4798,YPL120W,0
4799,YPL121C,0
4800,YPL122C,1
4801,YPL124W,1
4802,YPL125W,1
4803,YPL126W,1
4804,YPL127C,0
4805,YPL128C,1
4806,YPL129W,0
4807,YPL130W,0
4808,YPL131W,1
4809,YPL132W,0
4810,YPL133C,0
4811,YPL134C,0
4812,YPL135C-A,0
4813,YPL135W,0
4814,YPL136W,0
4815,YPL137C,1
4816,YPL138C,0
4817,YPL139C,0
4818,YPL140C,0
4819,YPL141C,0
4820,YPL144W,0
4821,YPL145C,0
4822,YPL146C,1
4823,YPL147W,0
4824,YPL149W,0
4825,YPL150W,0
4826,YPL151C,1
4827,YPL152W,0
4828,YPL153C,1
4829,YPL154C,0
4830,YPL155C,0
4831,YPL156C,0
4832,YPL157W,0
4833,YPL158C,0
4834,YPL159C,0
4835,YPL160W,1
4836,YPL161C,0
4837,YPL162C,0
4838,YPL163C,0
4839,YPL164C,0
4840,YPL166W,0
4841,YPL169C,1
4842,YPL170W,0
4843,YPL171C,0
4844,YPL172C,0
4845,YPL174C,0
4846,YPL175W,1
4847,YPL177C,0
4848,YPL178W,0
4849,YPL179W,0
4850,YPL180W,0
4851,YPL181W,0
4852,YPL183W-A,0
4853,YPL187W,0
4854,YPL188W,0
4855,YPL189W,0
4856,YPL190C,1
4857,YPL191C,0
4858,YPL192C,0
4859,YPL193W,0
4860,YPL194W,0
4861,YPL195W,0
4862,YPL196W,0
4863,YPL200W,0
4864,YPL201C,0
4865,YPL202C,0
4866,YPL203W,1
4867,YPL204W,1
4868,YPL205C,0
4869,YPL207W,1
4870,YPL208W,0
4871,YPL209C,1
4872,YPL210C,1
4873,YPL211W,1
4874,YPL212C,0
4875,YPL213W,1
4876,YPL214C,0
4877,YPL215W,0
4878,YPL216W,0
4879,YPL217C,1
4880,YPL218W,1
4881,YPL219W,0
4882,YPL220W,0
4883,YPL221W,0
4884,YPL222W,0
4885,YPL224C,0
4886,YPL226W,0
4887,YPL227C,0
4888,YPL228W,1
4889,YPL229W,0
4890,YPL231W,1
4891,YPL232W,0
4892,YPL233W,1
4893,YPL234C,0
4894,YPL235W,1
4895,YPL236C,0
4896,YPL237W,1
4897,YPL238C,1
4898,YPL240C,0
4899,YPL241C,0
4900,YPL242C,1
4901,YPL243W,1
4902,YPL244C,0
4903,YPL245W,0
4904,YPL246C,0
4905,YPL247C,0
4906,YPL248C,0
4907,YPL249C,0
4908,YPL249C-A,0
4909,YPL250C,0
4910,YPL251W,1
4911,YPL252C,1
4912,YPL253C,0
4913,YPL254W,0
4914,YPL255W,1
4915,YPL256C,0
4916,YPL257W,0
4917,YPL257W-B,0
4918,YPL258C,0
4919,YPL259C,0
4920,YPL260W,0
4921,YPL262W,0
4922,YPL263C,0
4923,YPL264C,0
4924,YPL265W,0
4925,YPL266W,1
4926,YPL267W,0
4927,YPL269W,0
4928,YPL270W,0
4929,YPL271W,0
4930,YPL272C,0
4931,YPL274W,0
4932,YPL277C,0
4933,YPL280W,0
4934,YPR001W,0
4935,YPR003C,0
4936,YPR004C,0
4937,YPR005C,0
4938,YPR006C,0
4939,YPR007C,0
4940,YPR008W,0
4941,YPR010C,1
4942,YPR010C-A,0
4943,YPR011C,0
4944,YPR014C,0
4945,YPR015C,1
4946,YPR016C,1
4947,YPR017C,0
4948,YPR018W,0
4949,YPR019W,1
4950,YPR020W,0
4951,YPR021C,0
4952,YPR023C,0
4953,YPR025C,1
4954,YPR028W,0
4955,YPR029C,0
4956,YPR030W,0
4957,YPR031W,0
4958,YPR032W,0
4959,YPR033C,1
4960,YPR034W,1
4961,YPR035W,1
4962,YPR036W,0
4963,YPR037C,0
4964,YPR040W,1
4965,YPR041W,1
4966,YPR042C,0
4967,YPR045C,0
4968,YPR046W,0
4969,YPR047W,0
4970,YPR048W,1
4971,YPR049C,0
4972,YPR051W,0
4973,YPR052C,0
4974,YPR054W,0
4975,YPR055W,1
4976,YPR056W,1
4977,YPR057W,0
4978,YPR058W,0
4979,YPR062W,0
4980,YPR063C,0
4981,YPR065W,0
4982,YPR066W,0
4983,YPR067W,0
4984,YPR068C,0
4985,YPR069C,0
4986,YPR070W,0
4987,YPR071W,0
4988,YPR072W,0
4989,YPR073C,0
4990,YPR074C,0
4991,YPR075C,0
4992,YPR076W,0
4993,YPR077C,0
4994,YPR078C,0
4995,YPR079W,0
4996,YPR081C,0
4997,YPR082C,1
4998,YPR083W,0
4999,YPR084W,0
5000,YPR085C,1
5001,YPR086W,1
5002,YPR088C,1
5003,YPR091C,0
5004,YPR093C,0
5005,YPR094W,1
5006,YPR095C,0
5007,YPR096C,0
5008,YPR097W,0
5009,YPR099C,0
5010,YPR100W,0
5011,YPR101W,1
5012,YPR102C,0
5013,YPR103W,1
5014,YPR104C,1
5015,YPR105C,1
5016,YPR106W,0
5017,YPR107C,1
5018,YPR108W,1
5019,YPR110C,1
5020,YPR111W,1
5021,YPR112C,1
5022,YPR113W,1
5023,YPR114W,0
5024,YPR115W,0
5025,YPR118W,0
5026,YPR119W,0
5027,YPR120C,1
5028,YPR121W,0
5029,YPR122W,0
5030,YPR123C,0
5031,YPR124W,1
5032,YPR125W,1
5033,YPR126C,0
5034,YPR128C,0
5035,YPR129W,0
5036,YPR130C,0
5037,YPR132W,0
5038,YPR133C,1
5039,YPR134W,0
5040,YPR135W,0
5041,YPR136C,1
5042,YPR137C-A,0
5043,YPR137C-B,0
5044,YPR137W,1
5045,YPR138C,0
5046,YPR141C,0
5047,YPR143W,1
5048,YPR144C,1
5049,YPR145W,0
5050,YPR148C,0
5051,YPR149W,0
5052,YPR152C,0
5053,YPR154W,0
5054,YPR155C,0
5055,YPR156C,0
5056,YPR157W,0
5057,YPR159W,0
5058,YPR160C-A,0
5059,YPR160W,0
5060,YPR161C,1
5061,YPR162C,1
5062,YPR163C,0
5063,YPR164W,0
5064,YPR165W,1
5065,YPR167C,0
5066,YPR168W,1
5067,YPR169W,1
5068,YPR171W,0
5069,YPR172W,0
5070,YPR173C,0
5071,YPR174C,0
5072,YPR175W,1
5073,YPR176C,1
5074,YPR177C,1
5075,YPR178W,1
5076,YPR179C,0
5077,YPR180W,1
5078,YPR181C,1
5079,YPR182W,1
5080,YPR183W,1
5081,YPR184W,0
5082,YPR185W,0
5083,YPR187W,1
5084,YPR188C,0
5085,YPR189W,0
5086,YPR190C,1
5087,YPR191W,0
5088,YPR193C,0
5089,YPR194C,0
5090,YPR198W,0
5091,YPR201W,0
5092,YPR203W,0
